,title,price,link
141,"Primebook 2 Neo (2026) | 6GB RAM, 128GB Storage (Upgradable Upto 512GB) | MediaTek Helio G99 | Android 15 (PrimeOS3.0) | in-Built AI | 11.6” Thin & Light Laptop | Type-C, USB, MicroSD Ports","19,990",https://amazon.in/sspa/click?ie=UTF8&spc=MTo4NjE1MTY2NzA1NTA0NTMzOjE3NzYyNjMxNzA6c3Bfc2VhcmNoX3RoZW1hdGljOjMwMDYyMTQ2MTg5MTEzMjo6NDo6&url=%2FPrimebook-Upgradable-MediaTek-G99-PrimeOS3-0%2Fdp%2FB0FDLB7BQZ%2Fref%3Dsxin_13_pa_sp_search_thematic_sspa%3Fcontent-id%3Damzn1.sym.c007a59b-1788-4f64-b1ed-4d72476022eb%253Aamzn1.sym.c007a59b-1788-4f64-b1ed-4d72476022eb%26crid%3D1PEV1D2F313P7%26cv_ct_cx%3Dlaptop%26keywords%3Dlaptop%26pd_rd_i%3DB0FDLB7BQZ%26pd_rd_r%3D00d5dadf-586a-4dd4-b418-eaf837f1ee8b%26pd_rd_w%3D7ZDeH%26pd_rd_wg%3D2PbbP%26pf_rd_p%3Dc007a59b-1788-4f64-b1ed-4d72476022eb%26pf_rd_r%3DN94NBZZQFVY2E6N83Y9W%26qid%3D1776263170%26sbo%3DRZvfv%252F%252FHxDF%252BO5021pAnSA%253D%253D%26sprefix%3Dlapto%252Caps%252C520%26sr%3D1-133-2ec22325-1003-449d-8aaf-c0bcc24717ae-spons%26aref%3DE8O8DLTkwq%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9zZWFyY2hfdGhlbWF0aWM%26psc%3D1&aref=E8O8DLTkwq&sp_cr=ZAZ
142,"ASUS TUF A16 (2025), AMD Ryzen 7 7445HS, Gaming Laptop (RTX 4050-6GB/140W TGP/16GB RAM/1TB SSD/FHD+/16""/144Hz/56Whrs/Windows 11/M365 Basic (1Year)*/Office Home 2024/Mecha Gray/2.2Kg) FA607NUG-RL189WS","90,490",https://amazon.in/ASUS-7445HS-4050-6GB-Windows-FA607NUG-RL189WS/dp/B0FM38SKN8/ref=sr_1_134?crid=1PEV1D2F313P7&dib=eyJ2IjoiMSJ9.naqtCk6h5lKP0eUcFs6uEbQ4VpmqFSCloze0-q_ECQOCMa5hkiFRaIHbr71bxWBUcnK9wG47GRVhyEtEexsBJptZE2Mxojg8LqEPExUj2VczPEeB46ocG5S0oHivbHJV38-X-cyIscfQovZPNICpsaouG3BYRWuJAmg58Hsc74X9I_tRm_8-qF7H1JDyZCUXBf-tPdtVnRWv_kafwmMU3HCSts2g9fpV-B9gxW6ePWE.QtdLjr5yS70JaTKVgMfF2mDW-Fhvdsoq9-iQpcpRnBw&dib_tag=se&keywords=laptop&qid=1776263170&sprefix=lapto%2Caps%2C520&sr=8-134
143,"Lenovo Legion 7 Intel Core i9-12900HX 16"" (40.64cm) QHD IPS 165Hz 500Nits Gaming Laptop (32GB/1TB SSD/Win 11/Office 2021/NVIDIA RTX 3080Ti 16GB/Alexa/3 Month Game Pass/Storm Grey/2.53Kg), 82TD009KIN","3,76,990",https://amazon.in/Lenovo-i9-12900HX-40-64cm-500Nits-82TD009KIN/dp/B0BR4BX2F8/ref=sr_1_135?crid=1PEV1D2F313P7&dib=eyJ2IjoiMSJ9.naqtCk6h5lKP0eUcFs6uEbQ4VpmqFSCloze0-q_ECQOCMa5hkiFRaIHbr71bxWBUcnK9wG47GRVhyEtEexsBJptZE2Mxojg8LqEPExUj2VczPEeB46ocG5S0oHivbHJV38-X-cyIscfQovZPNICpsaouG3BYRWuJAmg58Hsc74X9I_tRm_8-qF7H1JDyZCUXBf-tPdtVnRWv_kafwmMU3HCSts2g9fpV-B9gxW6ePWE.QtdLjr5yS70JaTKVgMfF2mDW-Fhvdsoq9-iQpcpRnBw&dib_tag=se&keywords=laptop&qid=1776263170&sprefix=lapto%2Caps%2C520&sr=8-135
144,"Alienware 16 Aurora Gaming Laptop, Intel Core 7 240H, 16GB, 1TB SSD, 16"" (40.64cm) WQXGA 300 Nits, NVIDIA RTX 4050, 6GB GDDR6, Backlit KB, Windows 11+Microsoft Office Home 2024, Indigo, 2.57kg","1,40,490",https://amazon.in/Alienware-40-64cm-Backlit-Windows-Microsoft/dp/B0G8ZBMQ46/ref=sr_1_136?crid=1PEV1D2F313P7&dib=eyJ2IjoiMSJ9.naqtCk6h5lKP0eUcFs6uEbQ4VpmqFSCloze0-q_ECQOCMa5hkiFRaIHbr71bxWBUcnK9wG47GRVhyEtEexsBJptZE2Mxojg8LqEPExUj2VczPEeB46ocG5S0oHivbHJV38-X-cyIscfQovZPNICpsaouG3BYRWuJAmg58Hsc74X9I_tRm_8-qF7H1JDyZCUXBf-tPdtVnRWv_kafwmMU3HCSts2g9fpV-B9gxW6ePWE.QtdLjr5yS70JaTKVgMfF2mDW-Fhvdsoq9-iQpcpRnBw&dib_tag=se&keywords=laptop&qid=1776263170&sprefix=lapto%2Caps%2C520&sr=8-136
145,"ASUS Vivobook 14 (2026),Intel Core Ultra 5 225H, Intel iGPU,16GB RAM,1TB SSD,FHD+, 14""(35.5 cm),Windows 11,M365 Basic(1 Year)* Office 2024, Platinum Gold, 1.46 Kg, X1407CA-LY1581WS,Thin & Light Laptop","72,990",https://amazon.in/ASUS-Vivobook-Windows-Platinum-X1407CA-LY1581WS/dp/B0GNMY1HHY/ref=sr_1_137?crid=1PEV1D2F313P7&dib=eyJ2IjoiMSJ9.naqtCk6h5lKP0eUcFs6uEbQ4VpmqFSCloze0-q_ECQOCMa5hkiFRaIHbr71bxWBUcnK9wG47GRVhyEtEexsBJptZE2Mxojg8LqEPExUj2VczPEeB46ocG5S0oHivbHJV38-X-cyIscfQovZPNICpsaouG3BYRWuJAmg58Hsc74X9I_tRm_8-qF7H1JDyZCUXBf-tPdtVnRWv_kafwmMU3HCSts2g9fpV-B9gxW6ePWE.QtdLjr5yS70JaTKVgMfF2mDW-Fhvdsoq9-iQpcpRnBw&dib_tag=se&keywords=laptop&qid=1776263170&sprefix=lapto%2Caps%2C520&sr=8-137
146,"HP 15, 13th Gen Intel Core i3-1315U Laptop (8GB DDR4,512GB SSD) Anti-Glare, Micro-Edge,15.6''/39.6cm, FHD, Win11,M365 Basic(1yr),Office Home24, Silver,1.59kg, FHD Camera w/Privacy Shutter, fd0569TU","45,400",https://amazon.in/HP-i3-1315U-Anti-Glare-Micro-Edge-fd0569TU/dp/B0F4R5W1NC/ref=sr_1_19?crid=1PEV1D2F313P7&dib=eyJ2IjoiMSJ9.VTMo5l5z5jgIKr5bjMI3Gtu72H36YW5QjAswJfrrPkeuJoAJzo8ZiGlSVVXBrZrsNoJDJQ6EwzBbMU2IIIpSUw7LZmW6anPWxuBkT6msrTnXdPSKrjc-8d7IwPUTcil4rJwky_16btJos7r_XYr1M04UcGBnHmt2Uruz2M7KuEJx6ct1HFW6_3F7aTDfz8CSOuo_CZQpA4QasHxuaKBM-lY4XVx55w2-XzQKlZ3ZC6Y.umzDBpDtdZUtDBH_xKSOHU8kfqmk8sy_NmqdRTWhTrU&dib_tag=se&keywords=laptop&qid=1776263116&sprefix=lapto%2Caps%2C520&sr=8-19
147,"HP Victus, AMD Ryzen 7 7445HS, 4GB RTX 2050, 16GB DDR5(Upgradable) 512GB SSD, FHD, 144Hz, 300 nits, IPS, 15.6''/39.6cm, Win11, M365* Office24, Mica Silver, 2.29kg, fb3123AX, Backlit, Gaming Laptop","67,990",https://amazon.in/HP-Upgradable-Office24-fb3123AX-Backlit/dp/B0G9239R5S/ref=sr_1_138?crid=1PEV1D2F313P7&dib=eyJ2IjoiMSJ9.naqtCk6h5lKP0eUcFs6uEbQ4VpmqFSCloze0-q_ECQOCMa5hkiFRaIHbr71bxWBUcnK9wG47GRVhyEtEexsBJptZE2Mxojg8LqEPExUj2VczPEeB46ocG5S0oHivbHJV38-X-cyIscfQovZPNICpsaouG3BYRWuJAmg58Hsc74X9I_tRm_8-qF7H1JDyZCUXBf-tPdtVnRWv_kafwmMU3HCSts2g9fpV-B9gxW6ePWE.QtdLjr5yS70JaTKVgMfF2mDW-Fhvdsoq9-iQpcpRnBw&dib_tag=se&keywords=laptop&qid=1776263170&sprefix=lapto%2Caps%2C520&sr=8-138
148,"Lenovo IdeaPad Slim 5, AMD Ryzen 5 7535HS, 16GB RAM, 512GB SSD, WUXGA IPS, 13.3""/33.7cm, Windows 11, Microsoft 365 Basic + Office 2024, Grey, 1.6Kg, Backlit KB, 1Yr ADP Free, 83J2004HIN, Laptop","64,990",https://amazon.in/sspa/click?ie=UTF8&spc=MToyNjIyNDk1NjIxOTUwNjA4OjE3NzYyNjMxNzA6c3BfbXRmOjMwMDk2Nzg0ODg0ODczMjo6MDo6&url=%2FLenovo-IdeaPad-Microsoft-Keyboard-83J2004HIN%2Fdp%2FB0FFB6ZZ7F%2Fref%3Dsr_1_139_sspa%3Fcrid%3D1PEV1D2F313P7%26dib%3DeyJ2IjoiMSJ9.naqtCk6h5lKP0eUcFs6uEbQ4VpmqFSCloze0-q_ECQOCMa5hkiFRaIHbr71bxWBUcnK9wG47GRVhyEtEexsBJptZE2Mxojg8LqEPExUj2VczPEeB46ocG5S0oHivbHJV38-X-cyIscfQovZPNICpsaouG3BYRWuJAmg58Hsc74X9I_tRm_8-qF7H1JDyZCUXBf-tPdtVnRWv_kafwmMU3HCSts2g9fpV-B9gxW6ePWE.QtdLjr5yS70JaTKVgMfF2mDW-Fhvdsoq9-iQpcpRnBw%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1776263170%26sprefix%3Dlapto%252Caps%252C520%26sr%3D8-139-spons%26aref%3DXuUp9wS2Bc%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1&aref=XuUp9wS2Bc&sp_cr=ZAZ
149,"Dell 15 Laptop, 14th Gen Intel Core 3 100U Processor, 16GB DDR4, 512 SSD, Intel UHD Graphics, 15.6"" NT FHD 120Hz IPS AG 250 nit Display, Win 11 + Office H&S 2024, Carbon Black, Thin & Light- 1.63Kg","59,990",https://amazon.in/sspa/click?ie=UTF8&spc=MToyNjIyNDk1NjIxOTUwNjA4OjE3NzYyNjMxNzA6c3BfbXRmOjMwMTAyNzMyNjExMDQzMjo6MDo6&url=%2FDell-Laptop-Processor-Graphics-Display%2Fdp%2FB0GV1L119H%2Fref%3Dsr_1_140_sspa%3Fcrid%3D1PEV1D2F313P7%26dib%3DeyJ2IjoiMSJ9.naqtCk6h5lKP0eUcFs6uEbQ4VpmqFSCloze0-q_ECQOCMa5hkiFRaIHbr71bxWBUcnK9wG47GRVhyEtEexsBJptZE2Mxojg8LqEPExUj2VczPEeB46ocG5S0oHivbHJV38-X-cyIscfQovZPNICpsaouG3BYRWuJAmg58Hsc74X9I_tRm_8-qF7H1JDyZCUXBf-tPdtVnRWv_kafwmMU3HCSts2g9fpV-B9gxW6ePWE.QtdLjr5yS70JaTKVgMfF2mDW-Fhvdsoq9-iQpcpRnBw%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1776263170%26sprefix%3Dlapto%252Caps%252C520%26sr%3D8-140-spons%26aref%3DpruKHNaaen%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1&aref=pruKHNaaen&sp_cr=ZAZ
150,"Lenovo IdeaPad Slim 3 AMD Ryzen 7 8840HS 15.3 inch (38.8cm) WUXGA IPS Laptop (16GB RAM/512GB SSD/Windows 11/Office Home 2024/Backlit Keyboard/1Yr ADP Free/Grey/1.6Kg), 83KA004SIN","76,990",https://amazon.in/Lenovo-IdeaPad-Windows-Keyboard-83KA004SIN/dp/B0G4M48839/ref=sr_1_141?crid=1PEV1D2F313P7&dib=eyJ2IjoiMSJ9.naqtCk6h5lKP0eUcFs6uEbQ4VpmqFSCloze0-q_ECQOCMa5hkiFRaIHbr71bxWBUcnK9wG47GRVhyEtEexsBJptZE2Mxojg8LqEPExUj2VczPEeB46ocG5S0oHivbHJV38-X-cyIscfQovZPNICpsaouG3BYRWuJAmg58Hsc74X9I_tRm_8-qF7H1JDyZCUXBf-tPdtVnRWv_kafwmMU3HCSts2g9fpV-B9gxW6ePWE.QtdLjr5yS70JaTKVgMfF2mDW-Fhvdsoq9-iQpcpRnBw&dib_tag=se&keywords=laptop&qid=1776263170&sprefix=lapto%2Caps%2C520&sr=8-141
151,"Lenovo Legion 5 2025 AMD Ryzen 7 260 | NVIDIA RTX 5050 8GB (16GB RAM/1TB SSD/WUXGA IPS/165Hz/15(39.6cm)/Windows 11/Office 2024+AI Now/Black/2.5Kg), 83M00073IN AI Powered Gaming Laptop","1,48,990",https://amazon.in/Lenovo-Legion-Windows-83M00073IN-Powered/dp/B0FY2ZT5B3/ref=sr_1_142?crid=1PEV1D2F313P7&dib=eyJ2IjoiMSJ9.naqtCk6h5lKP0eUcFs6uEbQ4VpmqFSCloze0-q_ECQOCMa5hkiFRaIHbr71bxWBUcnK9wG47GRVhyEtEexsBJptZE2Mxojg8LqEPExUj2VczPEeB46ocG5S0oHivbHJV38-X-cyIscfQovZPNICpsaouG3BYRWuJAmg58Hsc74X9I_tRm_8-qF7H1JDyZCUXBf-tPdtVnRWv_kafwmMU3HCSts2g9fpV-B9gxW6ePWE.QtdLjr5yS70JaTKVgMfF2mDW-Fhvdsoq9-iQpcpRnBw&dib_tag=se&keywords=laptop&qid=1776263170&sprefix=lapto%2Caps%2C520&sr=8-142
152,𝗟𝗲𝗻𝗼𝘃𝗼Model T490s | InteI Core i5 8th Gen Processor | 16GB RAM | 256GB SSD | 14-inch FHD Display | Win 10 pro | A+ Condition Laptop (Refab),"25,995",https://amazon.in/Processor-14-inch-Display-Condition-Laptop/dp/B0GTQP2QDT/ref=sr_1_143?crid=1PEV1D2F313P7&dib=eyJ2IjoiMSJ9.naqtCk6h5lKP0eUcFs6uEbQ4VpmqFSCloze0-q_ECQOCMa5hkiFRaIHbr71bxWBUcnK9wG47GRVhyEtEexsBJptZE2Mxojg8LqEPExUj2VczPEeB46ocG5S0oHivbHJV38-X-cyIscfQovZPNICpsaouG3BYRWuJAmg58Hsc74X9I_tRm_8-qF7H1JDyZCUXBf-tPdtVnRWv_kafwmMU3HCSts2g9fpV-B9gxW6ePWE.QtdLjr5yS70JaTKVgMfF2mDW-Fhvdsoq9-iQpcpRnBw&dib_tag=se&keywords=laptop&qid=1776263170&sprefix=lapto%2Caps%2C520&sr=8-143
153,"Lenovo IdeaPad 1 AMD Ryzen 5 5500U 15.6"" HD Thin and Light Laptop (8GB RAM/512GB SSD/Windows 11 Home/Office Home 2024/1 Year ADP Free/Grey/1.6Kg), 82R4011MIN","45,901",https://amazon.in/Lenovo-MSOffice-82R400BRIN-Integrated-Graphics/dp/B09MM58Y7Q/ref=sr_1_144?crid=1PEV1D2F313P7&dib=eyJ2IjoiMSJ9.naqtCk6h5lKP0eUcFs6uEbQ4VpmqFSCloze0-q_ECQOCMa5hkiFRaIHbr71bxWBUcnK9wG47GRVhyEtEexsBJptZE2Mxojg8LqEPExUj2VczPEeB46ocG5S0oHivbHJV38-X-cyIscfQovZPNICpsaouG3BYRWuJAmg58Hsc74X9I_tRm_8-qF7H1JDyZCUXBf-tPdtVnRWv_kafwmMU3HCSts2g9fpV-B9gxW6ePWE.QtdLjr5yS70JaTKVgMfF2mDW-Fhvdsoq9-iQpcpRnBw&dib_tag=se&keywords=laptop&qid=1776263170&sprefix=lapto%2Caps%2C520&sr=8-144
154,"HP OmniBook 7 OLED (Previously Pavilion Plus), Intel Core Ultra 7 255H (32GB LPDDR5,1TB SSD) 3K,0.2 ms, 14''/35.6cm, Win11, M365, Office24, Meteor Silver,1.5kg, fr0116TU, 5MP Camera, Backlit AI Laptop","1,34,490",https://amazon.in/HP-OmniBook-Previously-Pavilion-fr0116TU/dp/B0FP5H484J/ref=sr_1_145?crid=1PEV1D2F313P7&dib=eyJ2IjoiMSJ9.naqtCk6h5lKP0eUcFs6uEbQ4VpmqFSCloze0-q_ECQOCMa5hkiFRaIHbr71bxWBUcnK9wG47GRVhyEtEexsBJptZE2Mxojg8LqEPExUj2VczPEeB46ocG5S0oHivbHJV38-X-cyIscfQovZPNICpsaouG3BYRWuJAmg58Hsc74X9I_tRm_8-qF7H1JDyZCUXBf-tPdtVnRWv_kafwmMU3HCSts2g9fpV-B9gxW6ePWE.QtdLjr5yS70JaTKVgMfF2mDW-Fhvdsoq9-iQpcpRnBw&dib_tag=se&keywords=laptop&qid=1776263170&sprefix=lapto%2Caps%2C520&sr=8-145
155,"Lenovo LOQ, Intel Core i7 13th Gen 13700HX, NVIDIA RTX 5060 8GB, 16GB RAM, 1TB SSD, 15.6""(39.6cm), 144Hz, Windows 11, Office 2024, Grey, 2.4Kg, 83JE00U4IN, 572 AI Tops, 3 Mon. Game Pass Gaming Laptop","1,59,200",https://amazon.in/Lenovo-13700HX-NVIDIA-Windows-83JE00U4IN/dp/B0FLDRQKVQ/ref=sr_1_146?crid=1PEV1D2F313P7&dib=eyJ2IjoiMSJ9.naqtCk6h5lKP0eUcFs6uEbQ4VpmqFSCloze0-q_ECQOCMa5hkiFRaIHbr71bxWBUcnK9wG47GRVhyEtEexsBJptZE2Mxojg8LqEPExUj2VczPEeB46ocG5S0oHivbHJV38-X-cyIscfQovZPNICpsaouG3BYRWuJAmg58Hsc74X9I_tRm_8-qF7H1JDyZCUXBf-tPdtVnRWv_kafwmMU3HCSts2g9fpV-B9gxW6ePWE.QtdLjr5yS70JaTKVgMfF2mDW-Fhvdsoq9-iQpcpRnBw&dib_tag=se&keywords=laptop&qid=1776263170&sprefix=lapto%2Caps%2C520&sr=8-146
156,"ASUS Vivobook 14 (2025),13th Gen, Intel Core i3-1315U, 8GB RAM, 512GB SSD, FHD, 14"", (35.5 cm) Windows 11 Home, M365 Basic(1 Year)* Office 2024,Cool Silver,1.4 Kg, X1404VA-EB321WS, Thin & Light Laptop","49,900",https://amazon.in/ASUS-Vivobook-i3-1315U-Windows-X1404VA-EB321WS/dp/B0GBTQ6CK8/ref=sr_1_147?crid=1PEV1D2F313P7&dib=eyJ2IjoiMSJ9.naqtCk6h5lKP0eUcFs6uEbQ4VpmqFSCloze0-q_ECQOCMa5hkiFRaIHbr71bxWBUcnK9wG47GRVhyEtEexsBJptZE2Mxojg8LqEPExUj2VczPEeB46ocG5S0oHivbHJV38-X-cyIscfQovZPNICpsaouG3BYRWuJAmg58Hsc74X9I_tRm_8-qF7H1JDyZCUXBf-tPdtVnRWv_kafwmMU3HCSts2g9fpV-B9gxW6ePWE.QtdLjr5yS70JaTKVgMfF2mDW-Fhvdsoq9-iQpcpRnBw&dib_tag=se&keywords=laptop&qid=1776263170&sprefix=lapto%2Caps%2C520&sr=8-147
157,"HP Omnibook 5 OLED (Previously Pavilion), Snapdragon X Processor (16GB LPDDR5x,1TB SSD) 2K OLED,16''/40.6cm, Win11, M365*Office24, Glacier Silver, 1.59kg, fb0001QU, Backlit, Next-Gen AI Laptop","84,990",https://amazon.in/HP-Previously-Snapdragon-Processor-fb0001QU/dp/B0FRM3G9JF/ref=sr_1_20?crid=1PEV1D2F313P7&dib=eyJ2IjoiMSJ9.VTMo5l5z5jgIKr5bjMI3Gtu72H36YW5QjAswJfrrPkeuJoAJzo8ZiGlSVVXBrZrsNoJDJQ6EwzBbMU2IIIpSUw7LZmW6anPWxuBkT6msrTnXdPSKrjc-8d7IwPUTcil4rJwky_16btJos7r_XYr1M04UcGBnHmt2Uruz2M7KuEJx6ct1HFW6_3F7aTDfz8CSOuo_CZQpA4QasHxuaKBM-lY4XVx55w2-XzQKlZ3ZC6Y.umzDBpDtdZUtDBH_xKSOHU8kfqmk8sy_NmqdRTWhTrU&dib_tag=se&keywords=laptop&qid=1776263116&sprefix=lapto%2Caps%2C520&sr=8-20
158,"ASUS Gaming V16 (2025), 14th Gen,Intel Core 7 240H Gaming Laptop(RTX 5050-8GB/16GB RAM/512GB SSD/FHD+/16""/144Hz/Backlit Keyboard/Windows 11/M365*/Office Home 2024/Matte Black/1.95 Kg) V3607VH-RP038WS","1,24,990",https://amazon.in/ASUS-5050-8GB-Backlit-Keyboard-V3607VH-RP038WS/dp/B0FB96WF9W/ref=sr_1_148?crid=1PEV1D2F313P7&dib=eyJ2IjoiMSJ9.naqtCk6h5lKP0eUcFs6uEbQ4VpmqFSCloze0-q_ECQOCMa5hkiFRaIHbr71bxWBUcnK9wG47GRVhyEtEexsBJptZE2Mxojg8LqEPExUj2VczPEeB46ocG5S0oHivbHJV38-X-cyIscfQovZPNICpsaouG3BYRWuJAmg58Hsc74X9I_tRm_8-qF7H1JDyZCUXBf-tPdtVnRWv_kafwmMU3HCSts2g9fpV-B9gxW6ePWE.QtdLjr5yS70JaTKVgMfF2mDW-Fhvdsoq9-iQpcpRnBw&dib_tag=se&keywords=laptop&qid=1776263170&sprefix=lapto%2Caps%2C520&sr=8-148
159,"Dell 15 (Previously Inspiron) Laptop, 14th Gen Intel Core 3 100U Processor, 8GB DDR4, 512 SSD, 15.6"" NT FHD 120Hz IPS AG 250 nit Display, Win 11 + Office H&S 2024, Carbon Black, Thin & Light- 1.63Kg","49,990",https://amazon.in/sspa/click?ie=UTF8&spc=MToyNjIyNDk1NjIxOTUwNjA4OjE3NzYyNjMxNzA6c3BfYnRmOjMwMDg0MTQ4MzcwODMzMjo6MDo6&url=%2FDell-Previously-Inspiron-Processor-Display%2Fdp%2FB0BQJ68HHC%2Fref%3Dsr_1_149_sspa%3Fcrid%3D1PEV1D2F313P7%26dib%3DeyJ2IjoiMSJ9.naqtCk6h5lKP0eUcFs6uEbQ4VpmqFSCloze0-q_ECQOCMa5hkiFRaIHbr71bxWBUcnK9wG47GRVhyEtEexsBJptZE2Mxojg8LqEPExUj2VczPEeB46ocG5S0oHivbHJV38-X-cyIscfQovZPNICpsaouG3BYRWuJAmg58Hsc74X9I_tRm_8-qF7H1JDyZCUXBf-tPdtVnRWv_kafwmMU3HCSts2g9fpV-B9gxW6ePWE.QtdLjr5yS70JaTKVgMfF2mDW-Fhvdsoq9-iQpcpRnBw%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1776263170%26sprefix%3Dlapto%252Caps%252C520%26sr%3D8-149-spons%26aref%3DvwCMqEc1uX%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1&aref=vwCMqEc1uX&sp_cr=ZAZ
160,"Lenovo LOQ, AMD Ryzen 5 7235HS, RTX 3050-6GB, 12GB RAM, 512GB SSD, FHD, 15.6""/39.6cm, 144Hz, Windows 11, Office Home 2024, Grey, 2.4Kg, 3 Mon. Game Pass, 83JC00EEIN, Gaming Laptop","72,890",https://amazon.in/sspa/click?ie=UTF8&spc=MToyNjIyNDk1NjIxOTUwNjA4OjE3NzYyNjMxNzA6c3BfYnRmOjMwMDY4ODkyNjQ2MzQzMjo6MDo6&url=%2FLenovo-7235HS-NVIDIA-Windows-83JC00EEIN%2Fdp%2FB0F8QJNTCZ%2Fref%3Dsr_1_150_sspa%3Fcrid%3D1PEV1D2F313P7%26dib%3DeyJ2IjoiMSJ9.naqtCk6h5lKP0eUcFs6uEbQ4VpmqFSCloze0-q_ECQOCMa5hkiFRaIHbr71bxWBUcnK9wG47GRVhyEtEexsBJptZE2Mxojg8LqEPExUj2VczPEeB46ocG5S0oHivbHJV38-X-cyIscfQovZPNICpsaouG3BYRWuJAmg58Hsc74X9I_tRm_8-qF7H1JDyZCUXBf-tPdtVnRWv_kafwmMU3HCSts2g9fpV-B9gxW6ePWE.QtdLjr5yS70JaTKVgMfF2mDW-Fhvdsoq9-iQpcpRnBw%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1776263170%26sprefix%3Dlapto%252Caps%252C520%26sr%3D8-150-spons%26aref%3DRvkurkC0iB%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1&aref=RvkurkC0iB&sp_cr=ZAZ
161,"Lenovo IdeaPad Slim 3, AMD Ryzen 5 5625U, 8GB RAM, 512GB SSD, FHD 15.6""(39.6cm), Windows 11, Office Home 2024, Grey, 1.6Kg, 82XM011AIN, Integrated AMD Radeon Graphics, Thin and Light Laptop","46,990",https://amazon.in/sspa/click?ie=UTF8&spc=MTo1MjE4NTQ5MTY2Njc1NzEyOjE3NzYyNjMxNzU6c3BfYXRmX25leHQ6MzAwNTI1MjQwNDc3ODMyOjowOjo&url=%2FLenovo-IdeaPad-Integrated-Graphics-82XM00QDIN%2Fdp%2FB0F18LK3FB%2Fref%3Dsr_1_145_sspa%3Fcrid%3D1PEV1D2F313P7%26dib%3DeyJ2IjoiMSJ9.bS3W0ZyLj-OtAYXzYhrON4ugQ8I2fFmuBz6O8n7KoP2uh5Wf50qb_Y5Q5qSicQ844Y2jpvLJWpQtTjc9Navi1-3xCNtphB1PIyhjuuebEVK5op3w9lUxe50Z85r8QXhNgkp-IGV_1Ecz9Xqsg5McUylHWmn0K4nYoB4RB1b4tt05iJjDn2xZpdpS-ucYVCMxrBpGFOpbRaGVgsVirW3hCKjUdsz9Vo_JwKb10_rH2Q4.zZgN8G7U35ZvyaPjMKdgrSUYHnO0gvMqqLH98RHb1Kc%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1776263175%26sprefix%3Dlapto%252Caps%252C520%26sr%3D8-145-spons%26aref%3DmOt8rQ7qFK%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1&aref=mOt8rQ7qFK&sp_cr=ZAZ
162,"Lenovo Ideapad Slim 3 AMD Ryzen 5 7520U 15.6"" (39.6cm) FHD Thin and Light Laptop (16GB/512GB SSD/Windows 11/Microsoft 365 Basic + Office Home 2024/Backlit Keyboard/Grey/1.6Kg), 82XQ00XDIN","49,999",https://amazon.in/sspa/click?ie=UTF8&spc=MTo1MjE4NTQ5MTY2Njc1NzEyOjE3NzYyNjMxNzU6c3BfYXRmX25leHQ6MzAwMDQzNjk2Mzc5MDMyOjowOjo&url=%2FLenovo-Ideapad-Backlit-Keyboard-82XQ008VIN%2Fdp%2FB0CD4BQ4SF%2Fref%3Dsr_1_146_sspa%3Fcrid%3D1PEV1D2F313P7%26dib%3DeyJ2IjoiMSJ9.bS3W0ZyLj-OtAYXzYhrON4ugQ8I2fFmuBz6O8n7KoP2uh5Wf50qb_Y5Q5qSicQ844Y2jpvLJWpQtTjc9Navi1-3xCNtphB1PIyhjuuebEVK5op3w9lUxe50Z85r8QXhNgkp-IGV_1Ecz9Xqsg5McUylHWmn0K4nYoB4RB1b4tt05iJjDn2xZpdpS-ucYVCMxrBpGFOpbRaGVgsVirW3hCKjUdsz9Vo_JwKb10_rH2Q4.zZgN8G7U35ZvyaPjMKdgrSUYHnO0gvMqqLH98RHb1Kc%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1776263175%26sprefix%3Dlapto%252Caps%252C520%26sr%3D8-146-spons%26aref%3D58LghLGN8a%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1&aref=58LghLGN8a&sp_cr=ZAZ
